FinalName,FullName,Name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,Score
nicola cuyle,nicola cuyle,nicola cuyle,m,BEL,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",PB,12.0,13.3
nicola cuyle,nicola cuyle,nicola cuyle,m,BEL,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",PH,29.0,12.133
nicola cuyle,nicola cuyle,nicola cuyle,m,BEL,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",SR,15.0,13.566
nicola cuyle,nicola cuyle,nicola cuyle,m,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,34.0,14.166
nicola cuyle,nicola cuyle,nicola cuyle,m,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,45.0,13.366
nicola cuyle,nicola cuyle,nicola cuyle,m,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,22.0,13.833
nicola cuyle,nicola cuyle,nicola cuyle,m,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,132.0,13.0
nicolas diez,nicolas diez,nicolas diez,m,FRA,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",FX,,12.4
nicolas garfias,nicolas garfias,nicolas garfias,m,PER,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",HB,28.0,12.4
nicolas garfias,nicolas garfias,nicolas garfias,m,PER,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",PH,63.0,4.0
nicolas garfias,nicolas garfias,nicolas garfias,m,PER,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",HB,32.0,10.166
nicolas garfias,nicolas garfias,nicolas garfias,m,PER,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",PH,47.0,10.033
nicolas garfias,nicolas garfias,nicolas garfias,m,PER,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",HB,43.0,10.133
nicolas garfias,nicolas garfias,nicolas garfias,m,PER,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",PH,54.0,7.0
nicolas garfias,nicolas andres garfias chan,nicolas andres garfias chan,m,PER,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",FX,62.0,12.133
nicolas garfias,nicolas andres garfias chan,nicolas andres garfias chan,m,PER,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",HB,27.0,13.332999999999998
nicolas garfias,nicolas andres garfias chan,nicolas andres garfias chan,m,PER,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",PB,72.0,11.5
nicolas garfias,nicolas andres garfias chan,nicolas andres garfias chan,m,PER,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",PH,69.0,11.066
nicolas garfias,nicolas andres garfias chan,nicolas andres garfias chan,m,PER,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",SR,76.0,11.5
nicolas garfias,nicolas andres garfias chan,nicolas andres garfias chan,m,PER,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,75.0,12.6
nicolas kuebler,nicolas kuebler,nicolas kuebler,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,29.0,12.15
nicolas kuebler,nicolas kuebler,nicolas kuebler,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,9.0,13.15
nicolas kuebler,nicolas kuebler,nicolas kuebler,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",PB,16.0,13.2
nicolas kuebler,nicolas kuebler,nicolas kuebler,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",PH,13.0,12.95
nicolas kuebler,nicolas kuebler,nicolas kuebler,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,15.0,13.05
nicolas kuebler,nicolas kuebler,nicolas kuebler,m,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,28.0,13.45
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",FX,8.0,13.5
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",PB,12.0,12.4
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",PH,25.0,11.766
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",FX,14.0,14.0
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,13.0,14.233
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",HB,26.0,13.4
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,16.0,13.033
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-08-21,2022 Senior European Championships,final,"Munich, Germany",PB,4.0,14.733
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PB,8.0,14.633
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,22.0,12.933
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PH,44.0,13.0
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,24.0,11.333
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",SR,103.0,11.5
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",VT1,9.0,14.7
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,13.0,14.233
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",FX,19.0,13.2
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",PB,8.0,12.2
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",PB,4.0,14.35
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",SR,21.0,13.0
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,89.0,12.7
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,,13.866
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,47.0,13.166
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",HB,,12.466
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,15.0,14.766
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",PB,,13.733
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,127.0,10.2
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,,14.1
nicolau mir,nicolau mir,nicolau mir,m,ESP,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,44.0,14.066
nicolau mir,nicolau mir,nicolau mir,m,ESP,2023-03-04,2023 Doha World Cup,final,"Doha, Qatar",FX,6.0,13.4
nicolau mir,nicolau mir,nicolau mir,m,ESP,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",FX,8.0,13.466
nicolau mir,nicolau mir,nicolau mir,m,ESP,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",PB,19.0,12.8
nicolau mir,nicolau mir,nicolau mir,m,ESP,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",FX,2.0,13.85
nicolau mir,nicolau mir,nicolau mir,m,ESP,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",FX,2.0,13.65
nicolau mir,nicolau mir,nicolau mir,m,ESP,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",PB,12.0,11.95
nicolau mir,nicolau mir,nicolau mir,m,ESP,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT1,7.0,13.9
nicolau mir,nicolau mir,nicolau mir,m,ESP,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT1,6.0,13.75
nicolau mir,nicolau mir,nicolau mir,m,ESP,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,12.0,14.333
nicolau mir,nicolau mir,nicolau mir,m,ESP,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,26.0,13.633
nicolau mir,nicolau mir,nicolau mir,m,ESP,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,18.0,14.433
nicolau mir,nicolau mir,nicolau mir,m,ESP,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,73.0,12.766
nicolau mir,nicolau mir,nicolau mir,m,ESP,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,130.0,13.1
nicolau rossello,nicolau mir rossello,nicolau mir rossello,m,ESP,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",FX,15.0,13.766
nicolau rossello,nicolau mir rossello,nicolau mir rossello,m,ESP,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",FX,4.0,14.0
nicolau rossello,nicolau mir rossello,nicolau mir rossello,m,ESP,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",HB,23.0,13.4
nicolau rossello,nicolau mir rossello,nicolau mir rossello,m,ESP,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",HB,12.0,13.033
nicolau rossello,nicolau mir rossello,nicolau mir rossello,m,ESP,2023-08-05,2023 FISU World University Games,final,"Chengdu, China",PB,6.0,13.866
nicolau rossello,nicolau mir rossello,nicolau mir rossello,m,ESP,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",PB,13.0,14.0
nicolau rossello,nicolau mir rossello,nicolau mir rossello,m,ESP,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",PB,8.0,14.166
nicolau rossello,nicolau mir rossello,nicolau mir rossello,m,ESP,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",PH,23.0,12.966
nicolau rossello,nicolau mir rossello,nicolau mir rossello,m,ESP,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",PH,17.0,11.666
nicolau rossello,nicolau mir rossello,nicolau mir rossello,m,ESP,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",SR,40.0,12.966
nicolau rossello,nicolau mir rossello,nicolau mir rossello,m,ESP,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",SR,14.0,13.0
nicolau rossello,nicolau mir rossello,nicolau mir rossello,m,ESP,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",VT,6.0,14.3
nicolau rossello,nicolau mir rossello,nicolau mir rossello,m,ESP,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,31.0,13.832999999999998
nicole aparicio,nicole iribarne aparicio,nicole iribarne aparicio,w,ARG,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,10.3
nicole aparicio,nicole iribarne aparicio,nicole iribarne aparicio,w,ARG,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",FX,,12.133
nicole aparicio,nicole iribarne aparicio,nicole iribarne aparicio,w,ARG,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,11.9
nicole aparicio,nicole iribarne aparicio,nicole iribarne aparicio,w,ARG,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,12.567
nicole aparicio,nicole iribarne aparicio,nicole iribarne aparicio,w,ARG,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",VT,,12.9
nicole aparicio,nicole iribarne aparicio,nicole iribarne aparicio,w,ARG,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,12.767
nicole diaz,nicole diaz,nicole diaz,w,PUR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,131.0,10.066
nicole diaz,nicole diaz,nicole diaz,w,PUR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,106.0,11.833
nicole diaz,nicole diaz,nicole diaz,w,PUR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,120.0,10.766
nicole diaz,nicole diaz,nicole diaz,w,PUR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,107.0,12.4
nicole iribarne,nicole iribarne,nicole iribarne,w,ARG,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,116.0,11.3
nicole iribarne,nicole iribarne,nicole iribarne,w,ARG,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,119.0,11.733
nicole iribarne,nicole iribarne,nicole iribarne,w,ARG,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,103.0,11.666
nicole iribarne,nicole iribarne,nicole iribarne,w,ARG,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,104.0,12.9
nicole iribarne,nicole iribarne,nicole iribarne,w,ARG,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",BB,20.0,10.6
nicole iribarne,nicole iribarne,nicole iribarne,w,ARG,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",BB,14.0,12.133
nicole iribarne,nicole iribarne,nicole iribarne,w,ARG,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",FX,16.0,11.933
nicole iribarne,nicole iribarne,nicole iribarne,w,ARG,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,25.0,11.833
nicole iribarne,nicole iribarne,nicole iribarne,w,ARG,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",UB,10.0,11.9
nicole iribarne,nicole iribarne,nicole iribarne,w,ARG,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,14.0,12.0
nicole iribarne,nicole iribarne,nicole iribarne,w,ARG,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",VT,16.0,12.666
nicole iribarne,nicole iribarne,nicole iribarne,w,ARG,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT1,19.0,12.766
nicolo mozzato,nicolo mozzato,nicolo mozzato,m,ITA,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,2.0,14.366
nicolo mozzato,nicolo mozzato,nicolo mozzato,m,ITA,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",HB,9.0,13.766
nicolo mozzato,nicolo mozzato,nicolo mozzato,m,ITA,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",PB,24.0,12.766
nicolo mozzato,nicolo mozzato,nicolo mozzato,m,ITA,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",PH,36.0,11.766
nicolo mozzato,nicolo mozzato,nicolo mozzato,m,ITA,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT1,17.0,14.2
nicolo mozzato,nicolo mozzato,nicolo mozzato,m,ITA,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",HB,30.0,11.2
nicolo mozzato,nicolo mozzato,nicolo mozzato,m,ITA,2023-04-30,2023 Cairo World Cup,final,"Cairo, Egypt",PB,3.0,14.033
nicolo mozzato,nicolo mozzato,nicolo mozzato,m,ITA,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",PB,4.0,13.9
nicolo mozzato,nicolo mozzato,nicolo mozzato,m,ITA,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",PH,28.0,12.333
niila sinivuori,niila sinivuori,niila sinivuori,m,FIN,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",FX,12.0,13.0
niila sinivuori,niila sinivuori,niila sinivuori,m,FIN,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",VT1,17.0,13.7
niila sinivuori,niila sinivuori,niila sinivuori,m,FIN,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",FX,14.0,13.3
niila sinivuori,niila sinivuori,niila sinivuori,m,FIN,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",PB,21.0,10.9
niila sinivuori,niila sinivuori,niila sinivuori,m,FIN,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",VT1,14.0,13.75
niila sinivuori,niila sinivuori,niila sinivuori,m,FIN,2023-05-28,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,20.0,10.45
nika frleta,nika kukuljan frleta,nika kukuljan frleta,w,CRO,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,76.0,11.166
nika frleta,nika kukuljan frleta,nika kukuljan frleta,w,CRO,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,100.0,10.833
nika frleta,nika kukuljan frleta,nika kukuljan frleta,w,CRO,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,96.0,10.166
nika frleta,nika kukuljan frleta,nika kukuljan frleta,w,CRO,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,98.0,11.666
nika frleta,nika kukuljan frleta,nika kukuljan frleta,w,CRO,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",BB,20.0,8.266
nika frleta,nika kukuljan frleta,nika kukuljan frleta,w,CRO,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",FX,10.0,11.233
nika frleta,nika kukuljan frleta,nika kukuljan frleta,w,CRO,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",BB,18.0,9.5
nika frleta,nika kukuljan frleta,nika kukuljan frleta,w,CRO,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",FX,14.0,10.7
nika frleta,nika kukuljan frleta,nika kukuljan frleta,w,CRO,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,140.0,9.566
nika frleta,nika kukuljan frleta,nika kukuljan frleta,w,CRO,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,110.0,11.766
nika frleta,nika kukuljan frleta,nika kukuljan frleta,w,CRO,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,136.0,11.666
nika frleta,nika kukuljan frleta,nika kukuljan frleta,w,CRO,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,52.0,11.266
nika frleta,nika kukuljan frleta,nika kukuljan frleta,w,CRO,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,119.0,8.766
nika frleta,nika kukuljan frleta,nika kukuljan frleta,w,CRO,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,88.0,10.7
nika frleta,nika kukuljan frleta,nika kukuljan frleta,w,CRO,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,105.0,11.833
nikita simonov,nikita simonov,nikita simonov,m,AZE,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",SR,7.0,13.066
nikita simonov,nikita simonov,nikita simonov,m,AZE,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",SR,7.0,13.866
nikita simonov,nikita simonov,nikita simonov,m,AZE,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",SR,4.0,14.066
nikita simonov,nikita simonov,nikita simonov,m,AZE,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",SR,3.0,14.333
nikita simonov,nikita simonov,nikita simonov,m,AZE,2022-03-20,2022 Cairo World Cup,final,"Cairo, Egypt",SR,8.0,13.466
nikita simonov,nikita simonov,nikita simonov,m,AZE,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",SR,6.0,14.3
nikita simonov,nikita simonov,nikita simonov,m,AZE,2022-03-29,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",SR,1.0,14.75
nikita simonov,nikita simonov,nikita simonov,m,AZE,2022-03-29,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,2.0,14.65
nikita simonov,nikita simonov,nikita simonov,m,AZE,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",SR,6.0,14.266
nikita simonov,nikita simonov,nikita simonov,m,AZE,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",SR,3.0,14.5
nikita simonov,nikita simonov,nikita simonov,m,AZE,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",SR,3.0,14.633
nikita simonov,nikita simonov,nikita simonov,m,AZE,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",SR,3.0,14.75
nikita simonov,nikita simonov,nikita simonov,m,AZE,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",HB,52.0,12.833
